regime,naive_cost,break_even_cost,review_cost,ours_cost,escalation_rate,beats_naive
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.5351941747572815,0.20549544113169782,0.2583521213363394,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.5606796116504854,0.2120796578162404,0.2583521213363394,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.5861650485436893,0.19064232583869442,0.2105472432875589,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.6116504854368932,0.19600821432053758,0.2105472432875589,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.6371359223300971,0.2013741028023807,0.2105472432875589,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.6626213592233009,0.20673999128422382,0.2105472432875589,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.6881067961165048,0.2123495235176714,0.1864767370362779,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.7135922330097088,0.21673216101500978,0.16240623078499689,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.7390776699029126,0.22087115476074398,0.16240623078499689,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.7645631067961165,0.2250101485064781,0.16240623078499689,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.7900485436893203,0.22914914225221228,0.16240623078499689,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.8155339805825242,0.24995779415247035,0.16223816355810614,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.8410194174757282,0.2540925046314998,0.16223816355810614,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.866504854368932,0.25822721511052915,0.16223816355810614,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.8919902912621359,0.26236192558955856,0.16223816355810614,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.9174757281553397,0.266496636068588,0.16223816355810614,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.9429611650485437,0.2647405166186768,0.13816765730682515,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.9684466019417476,0.2682617797296517,0.13816765730682515,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,0.9939320388349514,0.27178304284062665,0.13816765730682515,True
target_0.02_realistic,0.3114818610370978,1.2487864077669903,1.0194174757281553,0.2509377418976115,0.1142652182824349,True
